,32,30,29,28,26,24,22,21,20,19,18,12,year
0,14.72145198703987,16.03437215113047,15.951728792117327,16.190886220982737,16.086622217430747,15.496236462432892,15.508260094789534,15.678581276194153,14.766777229106385,13.404059539925937,13.81369076887718,15.29940569128333,1980
1,14.370336887618404,14.967052789089742,14.971726210772168,15.250054355419955,15.327673032951196,13.880941916747814,13.846274336743605,13.015054086940273,12.731042287032045,13.449922560403175,12.937590232075468,13.14206494917752,1981
2,13.807714076890395,14.677573324413546,15.22220816991379,15.423942102432646,15.336091101099305,15.186310235364996,14.880304232724285,14.988303541180416,14.449410845998841,13.798485379881644,13.71353076815863,13.698910306810129,1982
3,15.782963273139227,16.515454621799538,16.69042627139584,16.699472944422123,16.88603687853714,16.866388430852066,16.62089123174945,15.879637916725127,15.339237021893362,15.08411486958405,15.41399473059453,15.09516479102999,1983
4,13.70019033076412,14.48882607686902,14.879989123566851,15.071212178702076,15.429107846489549,14.504328262980684,13.638751927556314,13.597334790151379,13.822255219900798,13.266774745543312,12.911013325973787,13.7253909268841,1984
5,13.915786480678431,14.734014868002673,15.058372272581082,15.139195298354533,14.983510982650872,14.33543832411267,14.002896305429232,13.361420094862398,12.87370185556792,12.658167185387358,12.647276814895267,13.127570354781918,1985
6,13.383275247342054,14.720574603954981,15.303184998441278,15.445245893932228,15.497810083412103,14.630974719585325,14.31547990052673,13.791494481314274,12.823174246328794,12.693006025249526,12.932790471461194,12.535550053719033,1986
7,13.355655083955781,14.340855029531273,14.71303876774542,14.935082538915282,15.034861082096102,14.6597472531256,14.318438545525652,14.205608937728016,13.540035392812692,13.313075648036193,13.510736423330922,13.436430923151695,1987
8,14.227623396768465,15.044591232526242,15.00394954767013,15.127765528545009,15.084082097651208,14.131031400644726,13.635722229635528,13.269486262846183,12.773045637398203,12.674924689025309,12.42682846153153,12.889959992785558,1988
9,15.04351152219708,15.824871455153042,16.162103559765896,16.26622794374901,16.196060727229092,15.8347815535237,15.518314102201709,14.821537228397606,14.170649015684662,13.965686346191971,13.401349541030365,13.45226973274855,1989
10,14.677230110475156,15.629669168802584,16.12349113653013,16.159644414823564,16.00515419398695,14.736066658453241,14.324774171256454,14.557489732750659,14.40184470101423,14.209272278202699,14.324804296335333,14.299920681183938,1990
11,13.845721267653555,14.783928496101186,14.96056678457546,15.145166739569687,15.141105002954658,14.013621626472197,13.629088982371286,12.565755613851465,11.972268510387908,11.807859587173875,12.179375012352352,12.214214662893871,1991
12,15.177532380297489,16.14360342683405,16.52336041159207,16.65742834676112,16.55638673756703,15.768004384594459,15.380703075311844,15.059641121438947,14.452254582542585,14.54026006044549,14.70465678966863,14.890964737711812,1992
13,14.535922908450704,15.263734345791374,15.692182374514372,15.935538533836416,16.19487194843651,15.763412388526955,15.533748776830171,14.4472836201564,14.292778437953064,14.181897393793195,13.338864942377976,13.382588979841094,1993
14,14.408507327963818,14.722527875121012,14.661190646132683,14.901672090352763,14.909821251513497,13.957925469460536,13.74272044994703,13.65209809407354,13.188375414722433,12.915158475122599,12.995173888657932,12.869780079600336,1994
15,15.738668866131652,16.572251123193563,16.989826949857097,16.95646307054284,16.677532552376796,16.023121935565673,15.32455244150386,15.51602856155588,15.6405595888527,15.037778847153689,15.118935805570217,15.762391521330182,1995
16,14.011887734683283,14.869933251142823,14.994927344238144,15.187482308391017,15.266480602900023,14.325855986497839,13.903967356855487,13.873307539807382,12.96853469608725,12.435510387281436,12.574994793468052,12.757915624304411,1996
17,16.20711495105529,16.926153897216814,17.239234573023612,17.34115679993286,17.549695313188096,16.60579397852227,16.440277499934407,16.60978639807245,16.621388061078072,15.981872502452463,14.444018534129842,13.789480302019532,1997
18,14.935987777737315,15.652375343909805,15.797682389721531,15.89275914880456,16.0165713578807,15.333904157658534,14.932342277590184,14.165036953170999,13.649164702358261,13.645914648227476,13.688634874628603,14.053755368844937,1998
19,13.256788397200792,14.41413016934141,14.695057152559496,14.939097437948162,15.22949850788291,14.6178239504538,14.49467111733309,14.408753574263443,13.652460757786027,12.990724255486422,13.32347529535701,12.948990848207265,1999
20,13.951218610450038,14.745082590621054,14.983940398960367,15.172771370539351,15.132839932221975,14.122000306563816,14.095135781111487,13.327530162324425,12.923530153813346,12.98783584530908,13.032583933200547,13.519969272019193,2000
21,12.941036310038758,13.770697156584736,14.288461383246256,14.52209371961477,14.552276960718158,13.344876737081453,13.4362326615932,12.460285728068866,11.911579879994381,11.82095783609078,12.472310777326243,12.758377969956493,2001
22,13.849748824977452,14.991796094166409,15.698569928297283,15.962013429198466,15.913849151554581,14.634166213607054,14.77135052091398,14.473524406231888,13.880206177343595,13.417175073385353,13.033065986039773,13.40399662109307,2002
23,14.210923629095026,15.353624883484226,15.793867146941617,16.078603962224115,16.278373721746167,14.964054131108671,14.80810354485512,14.501857750780562,14.42924608293657,13.839155438813005,13.937293006000635,14.424648356928092,2003
24,15.151444583467638,16.004555966018224,16.181869616382922,16.154794419207043,16.291144833941267,15.849637043427341,15.862072464738347,15.257751369295686,14.399818153518623,13.80479294095943,14.442685423320532,14.23442215934689,2004
25,14.775924689671301,15.555705678138363,15.822496092784803,16.016310437950466,16.02619198342987,15.182269607309484,14.818007095765426,14.250944084020318,13.66585582966066,13.447887119898533,13.51410593613969,13.434828360068924,2005
26,13.705063757665629,14.531111641881283,14.929547317030526,15.089618873789377,15.0862531101469,14.324436652017392,14.469746077740187,14.822453357028436,13.731015151762204,13.264754181595071,13.474666030088233,13.930461837875246,2006
27,15.415364242430423,16.1068432833632,16.49686646001253,16.75259528111561,16.816195884208362,16.117980886403355,15.945159404047395,15.183825730550625,14.691854900433114,15.008366617892309,14.617920175158526,14.158224817205614,2007
28,12.844478464377046,13.503548472540311,14.074669839140611,14.358156752820943,13.690863894836223,12.402098266817587,12.910828855855565,13.018131395532839,12.800369380345375,12.51262257588834,12.13061040638574,13.005453887919545,2008
29,13.251948455839733,14.287393665321986,14.56516780849184,14.713921448415311,14.43967598799861,13.222543778387447,13.865070756436978,13.868103089653184,13.534129182446192,12.699199439552428,12.846210509235386,13.25284636621102,2009
30,12.91885405350353,13.359160547041405,13.593257830549367,13.640216504123025,13.382267372203257,12.754971327396573,12.01658607349045,11.842912753669387,12.007920270783448,12.121118656828921,11.73691460727766,12.25164789361655,2010
